IRF,NFkB,IFNb,p50,Stimulus,Genotype,Dataset
0.259,1.0,0.6,0,LPS,p50KO,synthetic_87
0.009,0.79,0.0,1,CpG,WT,synthetic_87
0.011,0.694,0.3,0,CpG,p50KO,synthetic_87
0.255,0.0,0.2,1,LPS,relacrelKO,synthetic_87
0.012,0.973,0.0,1,LPS,irf3irf7KO,synthetic_87
0.858,0.595,1.0,1,polyIC,WT,synthetic_87
0.961,0.0,1.0,1,polyIC,relacrelKO,synthetic_87
0.12,0.579,0.2,1,polyIC,irf3irf7KO,synthetic_87
0.0,0.456,0.0,1,polyIC,irf3irf5irf7KO,synthetic_87
0.295,0.954,0.6,1,LPS,WT,synthetic_88
0.217,0.963,0.6,0,LPS,p50KO,synthetic_88
0.008,0.828,0.0,1,CpG,WT,synthetic_88
0.011,0.966,0.3,0,CpG,p50KO,synthetic_88
0.253,0.0,0.2,1,LPS,relacrelKO,synthetic_88
0.008,0.975,0.0,1,LPS,irf3irf7KO,synthetic_88
1.0,0.598,1.0,1,polyIC,WT,synthetic_88
0.911,0.0,1.0,1,polyIC,relacrelKO,synthetic_88
0.095,0.476,0.2,1,polyIC,irf3irf7KO,synthetic_88
0.0,0.499,0.0,1,polyIC,irf3irf5irf7KO,synthetic_88
0.295,0.832,0.6,1,LPS,WT,synthetic_89
0.221,1.0,0.6,0,LPS,p50KO,synthetic_89
0.009,0.897,0.0,1,CpG,WT,synthetic_89
0.009,0.781,0.3,0,CpG,p50KO,synthetic_89
0.312,0.0,0.2,1,LPS,relacrelKO,synthetic_89
0.009,0.943,0.0,1,LPS,irf3irf7KO,synthetic_89
0.928,0.402,1.0,1,polyIC,WT,synthetic_89
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_89
0.136,0.418,0.2,1,polyIC,irf3irf7KO,synthetic_89
0.0,0.544,0.0,1,polyIC,irf3irf5irf7KO,synthetic_89
0.226,0.662,0.6,1,LPS,WT,synthetic_90
0.305,1.0,0.6,0,LPS,p50KO,synthetic_90
0.011,0.762,0.0,1,CpG,WT,synthetic_90
0.01,0.824,0.3,0,CpG,p50KO,synthetic_90
0.301,0.0,0.2,1,LPS,relacrelKO,synthetic_90
0.011,1.0,0.0,1,LPS,irf3irf7KO,synthetic_90
0.857,0.579,1.0,1,polyIC,WT,synthetic_90
0.924,0.0,1.0,1,polyIC,relacrelKO,synthetic_90
0.097,0.529,0.2,1,polyIC,irf3irf7KO,synthetic_90
0.0,0.459,0.0,1,polyIC,irf3irf5irf7KO,synthetic_90
0.253,0.867,0.6,1,LPS,WT,synthetic_91
0.281,1.0,0.6,0,LPS,p50KO,synthetic_91
0.01,0.768,0.0,1,CpG,WT,synthetic_91
0.011,0.792,0.3,0,CpG,p50KO,synthetic_91
0.22,0.0,0.2,1,LPS,relacrelKO,synthetic_91
0.009,0.828,0.0,1,LPS,irf3irf7KO,synthetic_91
1.0,0.475,1.0,1,polyIC,WT,synthetic_91
0.988,0.0,1.0,1,polyIC,relacrelKO,synthetic_91
0.105,0.352,0.2,1,polyIC,irf3irf7KO,synthetic_91
0.0,0.394,0.0,1,polyIC,irf3irf5irf7KO,synthetic_91
0.21,1.0,0.6,1,LPS,WT,synthetic_92
0.219,0.819,0.6,0,LPS,p50KO,synthetic_92
0.012,0.766,0.0,1,CpG,WT,synthetic_92
0.01,0.761,0.3,0,CpG,p50KO,synthetic_92
0.239,0.0,0.2,1,LPS,relacrelKO,synthetic_92
0.008,0.923,0.0,1,LPS,irf3irf7KO,synthetic_92
1.0,0.578,1.0,1,polyIC,WT,synthetic_92
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_92
0.086,0.65,0.2,1,polyIC,irf3irf7KO,synthetic_92
0.0,0.598,0.0,1,polyIC,irf3irf5irf7KO,synthetic_92
0.232,0.83,0.6,1,LPS,WT,synthetic_93
0.23,0.944,0.6,0,LPS,p50KO,synthetic_93
0.011,0.793,0.0,1,CpG,WT,synthetic_93
0.01,0.811,0.3,0,CpG,p50KO,synthetic_93
0.3,0.0,0.2,1,LPS,relacrelKO,synthetic_93
0.012,1.0,0.0,1,LPS,irf3irf7KO,synthetic_93
1.0,0.461,1.0,1,polyIC,WT,synthetic_93
0.985,0.0,1.0,1,polyIC,relacrelKO,synthetic_93
0.09,0.602,0.2,1,polyIC,irf3irf7KO,synthetic_93
0.0,0.553,0.0,1,polyIC,irf3irf5irf7KO,synthetic_93
0.258,1.0,0.6,1,LPS,WT,synthetic_94
0.28,1.0,0.6,0,LPS,p50KO,synthetic_94
0.008,0.904,0.0,1,CpG,WT,synthetic_94
0.012,0.725,0.3,0,CpG,p50KO,synthetic_94
0.218,0.0,0.2,1,LPS,relacrelKO,synthetic_94
0.009,0.87,0.0,1,LPS,irf3irf7KO,synthetic_94
0.991,0.618,1.0,1,polyIC,WT,synthetic_94
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_94
0.081,0.646,0.2,1,polyIC,irf3irf7KO,synthetic_94
0.0,0.392,0.0,1,polyIC,irf3irf5irf7KO,synthetic_94
0.226,0.994,0.6,1,LPS,WT,synthetic_95
0.285,0.92,0.6,0,LPS,p50KO,synthetic_95
0.012,0.767,0.0,1,CpG,WT,synthetic_95
0.01,0.631,0.3,0,CpG,p50KO,synthetic_95
0.232,0.0,0.2,1,LPS,relacrelKO,synthetic_95
0.008,0.904,0.0,1,LPS,irf3irf7KO,synthetic_95
1.0,0.457,1.0,1,polyIC,WT,synthetic_95
0.654,0.0,1.0,1,polyIC,relacrelKO,synthetic_95
0.122,0.518,0.2,1,polyIC,irf3irf7KO,synthetic_95
0.0,0.462,0.0,1,polyIC,irf3irf5irf7KO,synthetic_95
0.183,0.87,0.6,1,LPS,WT,synthetic_96
0.265,0.865,0.6,0,LPS,p50KO,synthetic_96
0.011,0.786,0.0,1,CpG,WT,synthetic_96
0.011,0.929,0.3,0,CpG,p50KO,synthetic_96
0.263,0.0,0.2,1,LPS,relacrelKO,synthetic_96
0.009,1.0,0.0,1,LPS,irf3irf7KO,synthetic_96
0.963,0.374,1.0,1,polyIC,WT,synthetic_96
0.988,0.0,1.0,1,polyIC,relacrelKO,synthetic_96
0.071,0.452,0.2,1,polyIC,irf3irf7KO,synthetic_96
0.0,0.579,0.0,1,polyIC,irf3irf5irf7KO,synthetic_96
0.263,1.0,0.6,1,LPS,WT,synthetic_97
0.244,0.9,0.6,0,LPS,p50KO,synthetic_97
0.007,0.785,0.0,1,CpG,WT,synthetic_97
0.009,0.98,0.3,0,CpG,p50KO,synthetic_97
0.268,0.0,0.2,1,LPS,relacrelKO,synthetic_97
0.009,0.909,0.0,1,LPS,irf3irf7KO,synthetic_97
1.0,0.49,1.0,1,polyIC,WT,synthetic_97
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_97
0.121,0.463,0.2,1,polyIC,irf3irf7KO,synthetic_97
0.0,0.525,0.0,1,polyIC,irf3irf5irf7KO,synthetic_97
0.297,0.78,0.6,1,LPS,WT,synthetic_98
0.248,0.986,0.6,0,LPS,p50KO,synthetic_98
0.008,0.629,0.0,1,CpG,WT,synthetic_98
0.011,0.811,0.3,0,CpG,p50KO,synthetic_98
0.224,0.0,0.2,1,LPS,relacrelKO,synthetic_98
0.009,1.0,0.0,1,LPS,irf3irf7KO,synthetic_98
0.751,0.471,1.0,1,polyIC,WT,synthetic_98
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_98
0.115,0.422,0.2,1,polyIC,irf3irf7KO,synthetic_98
0.0,0.443,0.0,1,polyIC,irf3irf5irf7KO,synthetic_98
