IRF,NFkB,IFNb,p50,Stimulus,Genotype,Dataset
0.25,1.0,0.6,0,LPS,p50KO,synthetic_87
0.01,0.799,0.0,1,CpG,WT,synthetic_87
0.01,0.795,0.3,0,CpG,p50KO,synthetic_87
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_87
0.01,0.999,0.0,1,LPS,irf3irf7KO,synthetic_87
0.993,0.505,1.0,1,polyIC,WT,synthetic_87
0.998,0.0,1.0,1,polyIC,relacrelKO,synthetic_87
0.101,0.504,0.2,1,polyIC,irf3irf7KO,synthetic_87
0.0,0.498,0.0,1,polyIC,irf3irf5irf7KO,synthetic_87
0.252,0.998,0.6,1,LPS,WT,synthetic_88
0.248,0.998,0.6,0,LPS,p50KO,synthetic_88
0.01,0.801,0.0,1,CpG,WT,synthetic_88
0.01,0.808,0.3,0,CpG,p50KO,synthetic_88
0.25,0.0,0.2,1,LPS,relacrelKO,synthetic_88
0.01,0.999,0.0,1,LPS,irf3irf7KO,synthetic_88
1.0,0.505,1.0,1,polyIC,WT,synthetic_88
0.996,0.0,1.0,1,polyIC,relacrelKO,synthetic_88
0.1,0.499,0.2,1,polyIC,irf3irf7KO,synthetic_88
0.0,0.5,0.0,1,polyIC,irf3irf5irf7KO,synthetic_88
0.252,0.992,0.6,1,LPS,WT,synthetic_89
0.249,1.0,0.6,0,LPS,p50KO,synthetic_89
0.01,0.805,0.0,1,CpG,WT,synthetic_89
0.01,0.799,0.3,0,CpG,p50KO,synthetic_89
0.253,0.0,0.2,1,LPS,relacrelKO,synthetic_89
0.01,0.997,0.0,1,LPS,irf3irf7KO,synthetic_89
0.996,0.495,1.0,1,polyIC,WT,synthetic_89
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_89
0.102,0.496,0.2,1,polyIC,irf3irf7KO,synthetic_89
0.0,0.502,0.0,1,polyIC,irf3irf5irf7KO,synthetic_89
0.249,0.983,0.6,1,LPS,WT,synthetic_90
0.253,1.0,0.6,0,LPS,p50KO,synthetic_90
0.01,0.798,0.0,1,CpG,WT,synthetic_90
0.01,0.801,0.3,0,CpG,p50KO,synthetic_90
0.253,0.0,0.2,1,LPS,relacrelKO,synthetic_90
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_90
0.993,0.504,1.0,1,polyIC,WT,synthetic_90
0.996,0.0,1.0,1,polyIC,relacrelKO,synthetic_90
0.1,0.501,0.2,1,polyIC,irf3irf7KO,synthetic_90
0.0,0.498,0.0,1,polyIC,irf3irf5irf7KO,synthetic_90
0.25,0.993,0.6,1,LPS,WT,synthetic_91
0.252,1.0,0.6,0,LPS,p50KO,synthetic_91
0.01,0.798,0.0,1,CpG,WT,synthetic_91
0.01,0.8,0.3,0,CpG,p50KO,synthetic_91
0.248,0.0,0.2,1,LPS,relacrelKO,synthetic_91
0.01,0.991,0.0,1,LPS,irf3irf7KO,synthetic_91
1.0,0.499,1.0,1,polyIC,WT,synthetic_91
0.999,0.0,1.0,1,polyIC,relacrelKO,synthetic_91
0.1,0.493,0.2,1,polyIC,irf3irf7KO,synthetic_91
0.0,0.495,0.0,1,polyIC,irf3irf5irf7KO,synthetic_91
0.248,1.0,0.6,1,LPS,WT,synthetic_92
0.248,0.991,0.6,0,LPS,p50KO,synthetic_92
0.01,0.798,0.0,1,CpG,WT,synthetic_92
0.01,0.798,0.3,0,CpG,p50KO,synthetic_92
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_92
0.01,0.996,0.0,1,LPS,irf3irf7KO,synthetic_92
1.0,0.504,1.0,1,polyIC,WT,synthetic_92
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_92
0.099,0.507,0.2,1,polyIC,irf3irf7KO,synthetic_92
0.0,0.505,0.0,1,polyIC,irf3irf5irf7KO,synthetic_92
0.249,0.991,0.6,1,LPS,WT,synthetic_93
0.249,0.997,0.6,0,LPS,p50KO,synthetic_93
0.01,0.8,0.0,1,CpG,WT,synthetic_93
0.01,0.801,0.3,0,CpG,p50KO,synthetic_93
0.252,0.0,0.2,1,LPS,relacrelKO,synthetic_93
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_93
1.0,0.498,1.0,1,polyIC,WT,synthetic_93
0.999,0.0,1.0,1,polyIC,relacrelKO,synthetic_93
0.1,0.505,0.2,1,polyIC,irf3irf7KO,synthetic_93
0.0,0.503,0.0,1,polyIC,irf3irf5irf7KO,synthetic_93
0.25,1.0,0.6,1,LPS,WT,synthetic_94
0.252,1.0,0.6,0,LPS,p50KO,synthetic_94
0.01,0.805,0.0,1,CpG,WT,synthetic_94
0.01,0.796,0.3,0,CpG,p50KO,synthetic_94
0.248,0.0,0.2,1,LPS,relacrelKO,synthetic_94
0.01,0.994,0.0,1,LPS,irf3irf7KO,synthetic_94
1.0,0.506,1.0,1,polyIC,WT,synthetic_94
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_94
0.099,0.507,0.2,1,polyIC,irf3irf7KO,synthetic_94
0.0,0.495,0.0,1,polyIC,irf3irf5irf7KO,synthetic_94
0.249,1.0,0.6,1,LPS,WT,synthetic_95
0.252,0.996,0.6,0,LPS,p50KO,synthetic_95
0.01,0.798,0.0,1,CpG,WT,synthetic_95
0.01,0.792,0.3,0,CpG,p50KO,synthetic_95
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_95
0.01,0.995,0.0,1,LPS,irf3irf7KO,synthetic_95
1.0,0.498,1.0,1,polyIC,WT,synthetic_95
0.983,0.0,1.0,1,polyIC,relacrelKO,synthetic_95
0.101,0.501,0.2,1,polyIC,irf3irf7KO,synthetic_95
0.0,0.498,0.0,1,polyIC,irf3irf5irf7KO,synthetic_95
0.247,0.994,0.6,1,LPS,WT,synthetic_96
0.251,0.993,0.6,0,LPS,p50KO,synthetic_96
0.01,0.799,0.0,1,CpG,WT,synthetic_96
0.01,0.806,0.3,0,CpG,p50KO,synthetic_96
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_96
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_96
0.998,0.494,1.0,1,polyIC,WT,synthetic_96
0.999,0.0,1.0,1,polyIC,relacrelKO,synthetic_96
0.099,0.498,0.2,1,polyIC,irf3irf7KO,synthetic_96
0.0,0.504,0.0,1,polyIC,irf3irf5irf7KO,synthetic_96
0.251,1.0,0.6,1,LPS,WT,synthetic_97
0.25,0.995,0.6,0,LPS,p50KO,synthetic_97
0.01,0.799,0.0,1,CpG,WT,synthetic_97
0.01,0.809,0.3,0,CpG,p50KO,synthetic_97
0.251,0.0,0.2,1,LPS,relacrelKO,synthetic_97
0.01,0.995,0.0,1,LPS,irf3irf7KO,synthetic_97
1.0,0.499,1.0,1,polyIC,WT,synthetic_97
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_97
0.101,0.498,0.2,1,polyIC,irf3irf7KO,synthetic_97
0.0,0.501,0.0,1,polyIC,irf3irf5irf7KO,synthetic_97
0.252,0.989,0.6,1,LPS,WT,synthetic_98
0.25,0.999,0.6,0,LPS,p50KO,synthetic_98
0.01,0.791,0.0,1,CpG,WT,synthetic_98
0.01,0.801,0.3,0,CpG,p50KO,synthetic_98
0.249,0.0,0.2,1,LPS,relacrelKO,synthetic_98
0.01,1.0,0.0,1,LPS,irf3irf7KO,synthetic_98
0.988,0.499,1.0,1,polyIC,WT,synthetic_98
1.0,0.0,1.0,1,polyIC,relacrelKO,synthetic_98
0.101,0.496,0.2,1,polyIC,irf3irf7KO,synthetic_98
0.0,0.497,0.0,1,polyIC,irf3irf5irf7KO,synthetic_98
